nama_kos,harga,luas_kamar,jarak_ke_bca,tipe_kos,is_ac,is_km_dalam,is_water_heater,is_furnished,is_internet,is_listrik_free,is_parkir_mobil,is_mesin_cuci
Kost Jhon Tipe A Menteng Jakarta Pusat,900000,9.0,2.2591408152333825,putra,1,0,0,1,1,1,0,0
Kost Amore Tipe Deluxe Plus Tanah Abang Jakarta Pusat,3300000,12.0,0.9146772120955228,putri,1,1,1,1,1,0,0,1
Kost Kampung Bali X Tipe B Tanah Abang Jakarta Pusat,2300000,12.0,1.31239790975882,putra,1,1,0,1,1,0,1,0
Kost Mami Lena Executive Gambir Jakarta Pusat,800000,12.0,2.454838550829844,putra,1,0,0,1,1,1,0,0
Kost IIR Setiabudi Jakarta Selatan,1100000,12.0,1.7937171579135132,putra,1,1,0,1,1,0,0,0
Kost Syafrina khusus PRIA Palmerah Jakarta Barat,600000,12.0,2.2392809316309554,putra,1,0,0,0,1,1,0,0
Kost Assalam Tipe A Senen Jakarta Pusat,1700000,9.0,2.5676929419794674,putra,1,0,0,1,1,1,0,1
Kost Joshua Homestay Tipe A Setiabudi Jakarta Selatan,2500000,12.0,1.3171447525135211,putra,1,1,0,1,1,0,1,1
Kost Amore Tipe Superior Tanah Abang Jakarta Pusat,2300000,9.0,0.9146772120955228,putri,1,1,1,1,1,0,0,1
Kost Annisa Rusfiana Tipe B Menteng Jakarta Pusat,1100000,6.0,1.639899258213067,putri,1,0,0,1,1,1,0,0
Kost Kebon Kacang 6 Tanah Abang Jakarta Pusat,800000,4.5,0.9958723840366748,putri,1,0,0,1,1,1,0,0
Kost Yuks Tipe B Tanah Abang Jakarta Pusat,2500000,16.0,1.4865632375838491,putri,1,0,0,1,1,1,0,1
Kost Rumah 19 Tipe B3 Setiabudi Jakarta Selatan,2200000,12.0,1.4405517278270192,putri,1,0,0,0,1,1,0,1
Kost Nur Tanah Abang Jakarta Pusat,1000000,9.0,1.2183998785506551,putri,1,0,0,1,1,0,0,1
Kost Orange 76 Tanah Abang Jakarta Pusat,1500000,9.0,0.9356007681712406,putri,1,0,0,1,1,1,0,1
Kost Hsn 12 Mansion Tipe A1 Setiabudi Jakarta Selatan,1800000,7.5,2.265743075735951,putri,1,1,0,1,1,0,0,0
Kost Pak Anang Tipe E Menteng Jakarta Pusat,2000000,12.0,1.991978070489715,putri,1,0,0,1,1,1,0,0
Kost Griya Fikarda Benhil Mahogany Room Tanah Abang Jakarta Pusat,3600000,18.0,1.9221683102430247,putri,1,1,1,1,1,0,0,0
Kost Purihandayani 36 Tipe A Setiabudi Jakarta Selatan,1800000,12.0,1.5639030890887498,putri,1,1,0,1,1,1,0,0
Kost Tanah Abang Residence Gambir Jakarta Pusat,2300000,12.0,2.050440280326901,putri,1,1,1,1,1,1,1,1
Kost Purihandayani 12 Setiabudi Jakarta Selatan,2200000,9.0,1.361179231348291,putri,1,1,0,1,1,1,0,1
Kost Rumah Kolonial Menteng Jakarta Pusat,2000000,9.0,1.062399612518599,putri,1,0,0,1,1,1,0,0
Kost Kencana 1 Setiabudi Jakarta Selatan,1800000,9.0,2.175614299051761,putri,1,0,0,1,1,0,0,0
Kost Hsn 12 Mansion Executive Setiabudi Jakarta Selatan,1800000,7.5,2.265743075735951,putri,1,1,0,1,1,0,0,0
Kost KK6 Tanah Abang Jakarta Pusat,1800000,9.0,0.8104390083775626,putri,1,0,0,1,1,1,0,0
Kost Grey House Karet Tipe B Setiabudi Jakarta Selatan,1450000,9.0,1.8854365575113992,putri,1,0,0,1,1,1,0,1
Kost Tembok 8 Tipe A1 Menteng Jakarta Pusat,2000000,10.5,1.993987341855409,putri,1,0,0,1,1,1,0,0
Kost Pak Anang Tipe D1 Menteng Jakarta Pusat,2000000,8.75,1.991978070489715,putri,1,0,0,1,1,1,0,0
Kost Room 90 Tipe Chamber Tanah Abang Jakarta Pusat,2600000,12.0,2.085729096960108,putri,1,1,1,1,1,0,1,1
Kost 37 18 Ac Tanah Abang Jakarta Pusat,2100000,12.0,0.5551275735436744,putri,1,1,0,1,1,1,0,1
Kost KKB Tanah Abang Jakarta Pusat,900000,9.0,1.5835357468778717,putri,1,1,0,1,1,0,0,0
Kost Griya Fikarda Benhil Oak Room Tanah Abang Jakarta Pusat,3000000,10.5,1.9221683102430247,putri,1,1,1,1,1,0,0,0
Kost Toma Haus Tipe 1 Setiabudi Jakarta Selatan,2300000,12.0,2.049954336792416,putri,1,1,0,1,1,1,1,0
Kost Eksklusif Menteng Jakarta Pusat,2200000,9.0,2.060569135880815,putra,1,1,0,1,1,0,0,1
Kost Jempang Residence Tanah Abang Jakarta Pusat,2300000,7.5,2.3064727875124,putri,1,1,1,1,1,0,1,1
Kost 37 1 Tipe C Tanah Abang Jakarta Pusat,2400000,12.0,0.5100699605402017,putri,1,1,0,1,1,1,0,1
Kost Pamz Tipe B Tanah Abang Jakarta Pusat,2400000,9.0,2.195102802299297,putri,1,1,0,1,1,1,0,1
Kost Tembok 8 Ac Menteng Jakarta Pusat,1675000,4.0,1.993987341855409,putri,1,0,0,1,1,1,0,0
Kost Salman Gang 9 Gambir Jakarta Pusat,950000,9.0,2.092966856564372,putri,1,0,0,1,1,1,0,0
Kost Bundaran HI Tipe A Tanah Abang Jakarta Pusat,825000,4.0,0.653353374090219,putri,1,0,0,1,1,1,0,0
Kost Blimbi 37 Vip Setiabudi Jakarta Selatan,2400000,13.6,2.769809274002429,putra,1,1,1,0,1,0,0,0
Kost Tembok 8 Tipe B Menteng Jakarta Pusat,2000000,12.0,1.993974102361174,putri,1,1,0,1,1,1,0,0
Kost Tembok 8 Type A Menteng Jakarta Pusat,2000000,8.75,1.9848681920021387,putri,1,1,0,1,1,1,0,0
Kost Tembok 8 Tipe F Menteng Jakarta Pusat,2000000,12.0,1.9848681920021387,putri,1,1,0,1,1,1,0,0
Kost Pilgrim Kebon Kacang Tipe 2 Tanah Abang Jakarta Pusat,2700000,12.0,0.981325946147942,putri,1,1,0,1,1,0,1,0
Kost Aura Tanah Abang Jakarta Pusat,2000000,12.0,0.5540179618686453,putri,1,1,0,1,1,1,0,1
Kost Tembok 8 Tipe H Menteng Jakarta Pusat,1850000,10.5,1.9937064413072845,putri,1,0,0,1,1,1,0,0
Kost Ibu Kris Kali Pasir Tipe A Menteng Jakarta Pusat,750000,6.0,2.03164944018594,putri,1,0,0,1,1,0,0,0
Kost Blimbi 37 Deluxe Setiabudi Jakarta Selatan,1750000,12.0,2.769383877409305,putra,1,1,0,1,1,0,0,0
Kost Jl Sukabumi Tipe B Menteng Jakarta Pusat,2200000,12.0,2.2949699100955065,putri,1,1,1,1,1,1,1,1
Kost Batik Tipe A Bendungan Hilir Jakarta Pusat,2400000,9.0,2.181398384235532,putri,1,1,0,1,1,0,1,1
Kost Room 90 Tipe Jingga Tanah Abang Jakarta Pusat,1800000,9.0,2.085729096960108,putri,1,1,1,1,1,0,1,1
Kost Toma Haus Tipe 3 Setiabudi Jakarta Selatan,1250000,7.5,2.049954336792416,putri,1,0,0,1,1,1,1,0
Kost Bu Sum Senen Jakarta Pusat,850000,6.25,2.293296992176149,putri,1,0,0,1,1,1,0,0
Kost Tembok 8 Tipe C Menteng Jakarta Pusat,2000000,7.5,1.995975278087434,putri,1,1,0,1,1,1,0,0
Kost Tembok 8 Tipe Non Ac Menteng Jakarta Pusat,1100000,6.25,1.993974102361174,putri,1,0,0,1,1,1,0,0
Kost Bundaran Hi Tipe B Tanah Abang Jakarta Pusat,650000,3.0,0.6405158318840141,putri,1,0,0,1,1,1,0,0
Kost Blimbi 37 Tipe Super Cozy Setiabudi Jakarta Selatan,1750000,7.0,2.769383877409305,putra,1,1,0,1,1,0,0,0
Kost Delimaa Vvip Tanah Abang Jakarta Pusat,800000,9.0,1.6529593619618494,putri,1,0,0,1,1,1,0,0
Kost Endi Fasenda Tipe A Tanah Abang Jakarta Pusat,1100000,6.0,2.3427147993573905,putri,1,0,0,1,1,1,0,1
Kost Yosi Perdana Tipe B Setia Budi Jakarta Selatan,1600000,6.25,1.7806170296612691,putra,1,0,0,1,1,1,0,0
Kost Graha Trisula Perwari Sendiri Menteng Jakarta Pusat,3000000,12.0,1.9153133051861668,putri,1,0,0,1,1,1,1,0
Kost Kebon Kacang V Tanah Abang Jakarta Pusat,2150000,12.0,0.861114734588907,putri,1,1,0,1,1,1,0,1
Kost Tembok 8 Tipe D Menteng Jakarta Pusat,2100000,12.0,1.9855787375101304,putri,1,1,0,1,1,1,0,0
Kost Kebon Kacang 29 Tipe B Tanah Abang Jakarta Pusat,850000,9.0,0.6505570030871,putri,1,0,0,1,1,1,0,0
Kost Safina 2 Tipe B Tanah Abang Jakarta Pusat,800000,7.5,1.595311668773475,putri,1,0,0,1,1,1,0,0
Kost Room 90 Tipe Tropis Tanah Abang Jakarta Pusat,1850000,6.0,2.085729096960108,putri,1,0,1,1,1,0,1,1
Kost Pak Anang Tipe A Menteng Jakarta Pusat,950000,5.4,1.9848681920021387,putri,1,0,0,1,1,1,0,0
Kost Ibu Kris Tipe A Menteng Jakarta Pusat,1400000,12.0,1.9373867509829223,putri,1,0,0,1,1,0,0,0
Kost House Of Blessing Tipe A Setiabudi Jakarta Selatan,2300000,12.0,2.726357672943153,putri,1,1,0,1,1,0,0,0
Kost Kebon Kacang 29 Tipe C Tanah Abang Jakarta Pusat,850000,9.0,0.6505070959751178,putri,1,0,0,1,1,1,0,0
Kost Batik Tipe C Tanah Abang Jakarta Pusat,1700000,9.0,2.181398384235532,putri,1,1,0,1,1,0,1,1
Kost Mama Tipe D Palmerah Jakarta Barat,1100000,12.0,2.078151031141735,putri,1,0,0,1,1,1,0,0
Kost Sweet Home 26 Tipe B1 Setiabudi Jakarta Selatan,1300000,6.25,2.794013434117915,putra,1,1,0,1,1,0,0,0
Kost Ibu Hj Sri Beben Tipe B Senen Jakarta Pusat,700000,12.0,2.49387224815228,putri,1,0,0,1,1,0,0,0
Kost Yuks Tanah Abang Jakarta Pusat,3000000,16.0,1.4874383423820456,putri,1,1,0,1,1,1,0,1
Kost Bougenville Tipe A Tanah Abang Jakarta Pusat,1500000,7.5,1.8647877082525508,putri,1,0,0,1,1,1,0,0
Kost Room 90 Tipe Sejuk Tanah Abang Jakarta Pusat,1800000,9.0,2.085713074101492,putri,1,0,1,1,1,0,1,1
Kost Wisma LMJ Tipe B Jakarta Pusat,2400000,9.0,0.9393778484001788,putri,1,1,0,1,1,1,0,1
Kost Pak Anang Tipe D Menteng Jakarta Pusat,2000000,9.0,1.991978070489715,putri,1,0,0,1,1,1,0,0
Kost Jl Sukabumi Tipe A Menteng Jakarta Pusat,2000000,9.0,2.286701429008726,putri,1,1,1,1,1,1,1,1
Kost Ika Non AC Menteng Jakarta Pusat,950000,7.5,1.989708222765036,putri,1,0,0,1,1,1,0,0
Kost Evimeria Tipe B Setiabudi Jakarta Selatan,2000000,9.0,2.0147012805650104,putra,1,1,0,0,1,1,0,1
Kost Rumah 19 Tipe Big Setiabudi Jakarta Selatan,3000000,15.75,1.44055172781421,putri,1,1,0,1,1,1,0,1
Kost Blimbi 37 Tipe C Setiabudi Jakarta Selatan,1800000,12.0,2.769815288638505,putra,1,1,0,1,1,0,0,0
Kost Tembok 8 Tipe AC Menteng Jakarta Pusat,1750000,9.0,1.993987341853108,putri,1,0,0,1,1,1,0,0
Kost Eterna Residence Tipe Kamar Mandi Luar Setiabudi Jakarta Selatan,2000000,7.0,1.208732854401564,putri,1,0,0,1,1,0,1,0
Kost Mira Tipe A Senen Jakarta Pusat,1700000,9.0,2.336899130068816,putri,1,0,0,1,1,1,0,0
Kost Amore Tipe VIP Balkon Tanah Abang Jakarta Pusat,3200000,13.5,0.9146772120955228,putri,1,1,1,1,1,0,0,1
Kost Cideng Tipe A Gambir Jakarta Pusat,1800000,6.0,2.49289191921964,putri,1,0,0,1,1,1,0,1
Kost Tembok 8 Tipe J Menteng Jakarta Pusat,1750000,5.0,1.993987341855409,putri,1,0,0,1,1,1,0,0
Kost Bendungan Jatiluhur Boarding Tanah Abang Jakarta Pusat,2000000,9.0,2.231803335138121,putri,1,1,1,1,1,0,0,1
